SPRINGFIELD,05150,"169 MAIN STREET NS, SPRINGFIELD, VT, 05150"
STOWE,05672,"53 OLD FARM RD, STOWE, VT, 05672"
KILLINGTON,05751,"42 JOHNSON RD, KILLINGTON, VT, 05751"
CAMBRIDGE,05464,"62 VILLAGE CENTER DR, CAMBRIDGE, VT, 05464"
WALLINGFORD,05742,"68 VT ROUTE 103, WALLINGFORD, VT, 05742"
BENNINGTON,05201,"287 VILLAGE LN, BENNINGTON, VT, 05201"
GEORGIA,05468,"193 ROUNDS RD, GEORGIA, VT, 05468"
DUXBURY,05676,"57 PLEASANT ST, DUXBURY, VT, 05676"
IRASBURG,05845,"3225 US ROUTE 5, IRASBURG, VT, 05845"
EAST MONTPELIER,05651,"440 EAST HILL RD, EAST MONTPELIER, VT, 05651"
EAST MONTPELIER,05651,"860 DRAKE RD, EAST MONTPELIER, VT, 05651"
RUTLAND TOWN,05701,"122 BRIARWOOD LN, RUTLAND TOWN, VT, 05701"
WILLISTON,05495,"33 GIOVANNA LN, WILLISTON, VT, 05495"
BRIDPORT,05734,"4830 BASIN HARBOR RD, BRIDPORT, VT, 05734"
CLARENDON,05759,"107 TROMBLEY LN, CLARENDON, VT, 05759"
TINMOUTH,05773,"372 EAST RD, TINMOUTH, VT, 05773"
BENNINGTON,05201,"20 HUNT ST, BENNINGTON, VT, 05201"
DANVILLE,05828,"1301 STANNARD MOUNTAIN RD, DANVILLE, VT, 05828"
HUBBARDTON,05743,"124 SPACE DR, HUBBARDTON, VT, 05743"
COLCHESTER,05446,"37 JOCELYN CT, COLCHESTER, VT, 05446"
BURLINGTON,05408,"0 NORTH AVE, BURLINGTON, VT, 05408"
WINDSOR,05089,"9 ARTISANS WAY, WINDSOR, VT, 05089"
SAINT JOHNSBURY,05819,"259 BREEZY HILL RD, SAINT JOHNSBURY, VT, 05819"
WEST WINDSOR,05089,"3431 BROWNSVILLE HARTLAND RD, WEST WINDSOR, VT, 05089"
IRASBURG,05845,"601 LABOUNTY DR, IRASBURG, VT, 05845"
HARTLAND,05089,"43 WEED RD, HARTLAND, VT, 05089"
HARTLAND,05089,"40 JENNEVILLE RD, HARTLAND, VT, 05089"
RUTLAND CITY,05701,"143 ADAMS ST, RUTLAND CITY, VT, 05701"
ARLINGTON,05250,"383 SALTER HILL RD, ARLINGTON, VT, 05250"
LYNDON,05851,"623 MAIN ST, LYNDON, VT, 05851"
COVENTRY,05825,"54 HODGDON RD, COVENTRY, VT, 05825"
BRANDON,05733,"20 RIVER ST, BRANDON, VT, 05733"
POULTNEY,05764,"310 MAIN ST, POULTNEY, VT, 05764"
FAYSTON,05673,"184 BRAGG HILL RD, FAYSTON, VT, 05673"
JERICHO,05465,"615 BROWNS TRCE, JERICHO, VT, 05465"
PUTNEY,05346,"6 PUTNEY SCHOOL DR, PUTNEY, VT, 05346"
WILMINGTON,05363,"2 WOODLOT LN, WILMINGTON, VT, 05363"
MONTPELIER,05602,"191 STATE ST, MONTPELIER, VT, 05602"
CORINTH,05039,"0 VANCE PL, CORINTH, VT, 05039"
SOUTH BURLINGTON,05403,"31 SHERRY RD, SOUTH BURLINGTON, VT, 05403"
MORETOWN,05676,"71 BAT HENNESEY RD, MORETOWN, VT, 05676"
VERGENNES,05491,"49 W  MAIN ST, VERGENNES, VT, 05491"
SPRINGFIELD,05156,"69 COOLIDGE RD, SPRINGFIELD, VT, 05156"
BLOOMFIELD,05905,"26 CRANK RD, BLOOMFIELD, VT, 05905"
DUMMERSTON,05346,"387 EAST WEST RD, DUMMERSTON, VT, 05346"
BARRE CITY,05641,"26 THOMAS ST, BARRE CITY, VT, 05641"
FAIRFAX,05454,"19 BIRCH RD, FAIRFAX, VT, 05454"
FAYSTON,05673,"2636 MILL BROOK RD, FAYSTON, VT, 05673"
KILLINGTON,05751,"998 KILLINGTON RD, KILLINGTON, VT, 05751"
STARKSBORO,05443,"329 TYLER BRIDGE RD, STARKSBORO, VT, 05443"
BURKE,05832,"1295 MARSHALL NEWLAND RD, BURKE, VT, 05832"
BENNINGTON,05201,"1522 EAST RD, BENNINGTON, VT, 05201"
SOUTH HERO,05486,"15 MANSFIELD AVE, SOUTH HERO, VT, 05486"
FAIRFAX,05444,"151 COOLUM RD, FAIRFAX, VT, 05444"
DERBY,05855,"1137 RIDGEHILL DR, DERBY, VT, 05855"
RANDOLPH,05061,"86 EAST BETHEL RD, RANDOLPH, VT, 05061"
POULTNEY,05764,"2184 VT ROUTE 30   N, POULTNEY, VT, 05764"
WASHINGTON,05679,"558 STELLAR RD, WASHINGTON, VT, 05679"
HUNTINGTON,05462,"50 CHALET HEIGHTS RD, HUNTINGTON, VT, 05462"
RUTLAND TOWN,05701,"356 N   GROVE ST, RUTLAND TOWN, VT, 05701"
DANVILLE,05828,"1632 US ROUTE 2   E, DANVILLE, VT, 05828"
SHOREHAM,05770,"23 INN RD, SHOREHAM, VT, 05770"
CASTLETON,05732,"459 ABATIELL RD, CASTLETON, VT, 05732"
SHEFFIELD,05866,"66 CHESLEY HILL RD, SHEFFIELD, VT, 05866"
SPRINGFIELD,05156,"13 LINCOLN ST, SPRINGFIELD, VT, 05156"
PROCTOR,05765,"19 WEST ST, PROCTOR, VT, 05765"
TOPSHAM,05076,"3 SCHOOLHOUSE RD, TOPSHAM, VT, 05076"
GRAND ISLE,05458,"13 WHITES LN AVE A, GRAND ISLE, VT, 05458"
WILLIAMSTOWN,05679,"498 BOYCE RD, WILLIAMSTOWN, VT, 05679"
MIDDLEBURY,05753,"1815 SOUTH ST EXT, MIDDLEBURY, VT, 05753"
ESSEX JUNCTION VILLAGE,05452,"4 REDWOOD TER, ESSEX JUNCTION VILLAGE, VT, 05452"
WILLISTON,05495,"739 OLD CREAMERY RD, WILLISTON, VT, 05495"
SHELBURNE,05482,"1074 IRISH HILL RD, SHELBURNE, VT, 05482"
TUNBRIDGE,05077,"236 WHITNEY HILL RD, TUNBRIDGE, VT, 05077"
BURLINGTON,05408,"77 CUMBERLAND RD, BURLINGTON, VT, 05408"
RICHMOND,05477,"38 BLUE ROCK RD, RICHMOND, VT, 05477"
HARTFORD,05059,"185 FOX LN, HARTFORD, VT, 05059"
SOUTH BURLINGTON,05403,"56 BREWER PKWY, SOUTH BURLINGTON, VT, 05403"
WOODSTOCK,05071,"0 WALKER WAY, WOODSTOCK, VT, 05071"
CORINTH,05039,"0 HUTCHINSON RD, CORINTH, VT, 05039"
LOWELL,05847,"975 NEWTON RD, LOWELL, VT, 05847"
NORTH HERO,05474,"5357 BUTLER IS, NORTH HERO, VT, 05474"
ESSEX JUNCTION VILLAGE,05452,"20 GRANDVIEW AVE, ESSEX JUNCTION VILLAGE, VT, 05452"
MORRISTOWN,05661,"928 LAPORTE RD, MORRISTOWN, VT, 05661"
BRIGHTON,05846,"90 WHITE BIRCH LN, BRIGHTON, VT, 05846"
BRADFORD,05033,"101 ROSAMANN DR, BRADFORD, VT, 05033"
ESSEX TOWN,05452,"125 BROWNS RIVER RD, ESSEX TOWN, VT, 05452"
ENOSBURGH,05450,"240 PLEASANT ST, ENOSBURGH, VT, 05450"
HANCOCK,05748,"1217 VT ROUTE 100, HANCOCK, VT, 05748"
CASTLETON,05735,"185 EAGLES NEST RD, CASTLETON, VT, 05735"
SOUTH BURLINGTON,05403,"77 BOWER ST, SOUTH BURLINGTON, VT, 05403"
HARDWICK,05843,"1688 W   HILL RD, HARDWICK, VT, 05843"
NEWPORT TOWN,05857,"224 MILLER WAY, NEWPORT TOWN, VT, 05857"
ROXBURY,05669,"145 HORNER RD, ROXBURY, VT, 05669"
MAIDSTONE,05905,"1281 HALL RD, MAIDSTONE, VT, 05905"
RICHFORD,05476,"52 HIGHLAND AVE, RICHFORD, VT, 05476"
BRISTOL,05443,"29 LIBERTY ST, BRISTOL, VT, 05443"
MANCHESTER,05255,"90 BRYANT RD, MANCHESTER, VT, 05255"
MARSHFIELD,05658,"1256 CALAIS RD, MARSHFIELD, VT, 05658"
ESSEX TOWN,05452,"23 DOUBLEDAY LN, ESSEX TOWN, VT, 05452"
SHELBURNE,05482,"86 SILVER FOX CV, SHELBURNE, VT, 05482"
STARKSBORO,05443,"1860 VT ROUTE 17, STARKSBORO, VT, 05443"
COLCHESTER,05446,"75 AURIELLE DR, COLCHESTER, VT, 05446"
COLCHESTER,05446,"88 FIFTH ST, COLCHESTER, VT, 05446"
MIDDLETOWN SPRINGS,05757,"0 COY HILL RD, MIDDLETOWN SPRINGS, VT, 05757"
BRISTOL,05443,"282 S  116 RD, BRISTOL, VT, 05443"
BENNINGTON,05201,"103 SHORT ST, BENNINGTON, VT, 05201"
CORINTH,05040,"635 VILLAGE RD, CORINTH, VT, 05040"
MILTON,05468,"371 MURRAY AVE, MILTON, VT, 05468"
FRANKLIN,05457,"335 WESTCOTT SHORE RD, FRANKLIN, VT, 05457"
MONTGOMERY,05476,"886 BLACK FALLS RD, MONTGOMERY, VT, 05476"
HIGHGATE,05488,"5513 US ROUTE 7, HIGHGATE, VT, 05488"
ESSEX TOWN,05452,"11 THOMAS LN, ESSEX TOWN, VT, 05452"
CALAIS,05650,"716 VT ROUTE 14, CALAIS, VT, 05650"
TOPSHAM,05086,"51 BATTEN RD, TOPSHAM, VT, 05086"
NEWPORT CITY,05855,"75 W   MAIN ST, NEWPORT CITY, VT, 05855"
PLYMOUTH,05056,"1093 CHAPMAN RD, PLYMOUTH, VT, 05056"
HYDE PARK,05655,"518 CENTERVILLE RD, HYDE PARK, VT, 05655"
PLAINFIELD,05667,"2469 MIDDLE RD, PLAINFIELD, VT, 05667"
SOUTH BURLINGTON,05403,"29 BALDWIN AVE, SOUTH BURLINGTON, VT, 05403"
STOWE,05672,"937 MOUNTAIN RD, STOWE, VT, 05672"
HARDWICK,05843,"2141 VT ROUTE 15  W, HARDWICK, VT, 05843"
CLARENDON,05759,"437 VT ROUTE 7B   N, CLARENDON, VT, 05759"
THETFORD,05045,"0 QUINIBECK RD, THETFORD, VT, 05045"
BROOKLINE,05345,"245 GRASSY BROOK RD, BROOKLINE, VT, 05345"
MILTON,05468,"40 RACINE RD, MILTON, VT, 05468"
SHELDON,05483,"0 CASINO RD, SHELDON, VT, 05483"
MENDON,05701,"1627 TOWN LINE RD, MENDON, VT, 05701"
WOODSTOCK,05091,"0 E   WOODSTOCK RD, WOODSTOCK, VT, 05091"
SAINT ALBANS TOWN,05478,"306 S   MAIN ST, SAINT ALBANS TOWN, VT, 05478"
LYNDON,05851,"76 SLATE LN, LYNDON, VT, 05851"
TROY,05868,"2735 EAST HL, TROY, VT, 05868"
PROCTOR,05765,"14 CAIN ST, PROCTOR, VT, 05765"
MOUNT HOLLY,05758,"1133 SUMMIT RD, MOUNT HOLLY, VT, 05758"
WILLISTON,05495,"737 PORTERWOOD DR, WILLISTON, VT, 05495"
MORRISTOWN,05661,"37 CONGRESS ST, MORRISTOWN, VT, 05661"
HARTLAND,05052,"600 US ROUTE 5, HARTLAND, VT, 05052"
STRATTON,05155,"99 W   RIDGE RD, STRATTON, VT, 05155"
SAINT ALBANS TOWN,05478,"359 LAKE RD, SAINT ALBANS TOWN, VT, 05478"
ESSEX TOWN,05452,"6 DAMON DR, ESSEX TOWN, VT, 05452"
MORRISTOWN,05661,"979 STANCLIFF RD, MORRISTOWN, VT, 05661"
WATERBURY,05676,"500 ACORN DR, WATERBURY, VT, 05676"
WINDHAM,05359,"3350 WINDHAM HILL RD, WINDHAM, VT, 05359"
CABOT,05647,"57 CHATOT RD, CABOT, VT, 05647"
NEWBURY,05051,"4991 MAIN ST S, NEWBURY, VT, 05051"
ESSEX JUNCTION VILLAGE,05452,"46 JUNIPER RIDGE RD, ESSEX JUNCTION VILLAGE, VT, 05452"
THETFORD,05075,"131 CAMP FARNSWORTH RD, THETFORD, VT, 05075"
MIDDLEBURY,05753,"69 JUNIPER LN, MIDDLEBURY, VT, 05753"
ORANGE,05641,"313 US ROUTE 302, ORANGE, VT, 05641"
BERLIN,05602,"77 ADDISON DR, BERLIN, VT, 05602"
CORNWALL,05753,"517 SNAKE MOUNTAIN RD, CORNWALL, VT, 05753"
BAKERSFIELD,05441,"115 BELVIDERE MOUNTAIN RD, BAKERSFIELD, VT, 05441"
NEWPORT CITY,05855,"58 PLEASANT ST, NEWPORT CITY, VT, 05855"
FLETCHER,05444,"49 WINTERGREEN MOUNTAIN RD, FLETCHER, VT, 05444"
SHARON,05065,"386 DAY RD, SHARON, VT, 05065"
FAIRFIELD,05483,"358 WHITES CAMP RD, FAIRFIELD, VT, 05483"
KILLINGTON,05751,"2983 RIVER RD, KILLINGTON, VT, 05751"
ESSEX TOWN,05452,"92 WEED RD, ESSEX TOWN, VT, 05452"
BRIDGEWATER,05035,"721 VT ROUTE 100A, BRIDGEWATER, VT, 05035"
CAMBRIDGE,05464,"54 DEER CROSSING LN, CAMBRIDGE, VT, 05464"
WAITSFIELD,05673,"253 COMMON RD, WAITSFIELD, VT, 05673"
FAIRLEE,05045,"1870 LAKE MOREY RD, FAIRLEE, VT, 05045"
BENNINGTON,05201,"120 COOLIDGE AVE, BENNINGTON, VT, 05201"
STAMFORD,05352,"522 MAIN RD, STAMFORD, VT, 05352"
WESTMINSTER,05346,"150 TRAIL RD, WESTMINSTER, VT, 05346"
CAVENDISH,05153,"150 PARKER AVE, CAVENDISH, VT, 05153"
ORANGE,05641,"61 LECLAIR LN, ORANGE, VT, 05641"
DERBY,05829,"171 DERBY POND RD, DERBY, VT, 05829"
ISLE LA MOTTE,05463,"221 NORTH POINT RD, ISLE LA MOTTE, VT, 05463"
SHELDON,05483,"970 MOREY RD, SHELDON, VT, 05483"
RUPERT,05776,"627 SYKES HOLLOW RD, RUPERT, VT, 05776"
WARDSBORO,05355,"1618 TOWNSHEND DAM RD, WARDSBORO, VT, 05355"
MOUNT HOLLY,05730,"2337 BELMONT RD, MOUNT HOLLY, VT, 05730"
NORTHFIELD,05663,"152 HALLSTROM RD, NORTHFIELD, VT, 05663"
ROCHESTER,05767,"1467 AUSTIN HL, ROCHESTER, VT, 05767"
NEWPORT CITY,05855,"61 POUTRE ST, NEWPORT CITY, VT, 05855"
BRATTLEBORO,05301,"13 SECOND LEVEL DR, BRATTLEBORO, VT, 05301"
WOODSTOCK,05091,"1040 DUNHAM HILL RD, WOODSTOCK, VT, 05091"
BARRE TOWN,05641,"76 LAGUE LN, BARRE TOWN, VT, 05641"
WILLISTON,05495,"95 WINTER SPORT LN, WILLISTON, VT, 05495"
WARDSBORO,05355,"3032 POTTER RD, WARDSBORO, VT, 05355"
SAINT JOHNSBURY,05819,"236 FARMER DR, SAINT JOHNSBURY, VT, 05819"
HALIFAX,05358,"28 MAPLE LEDGE LN, HALIFAX, VT, 05358"
MIDDLESEX,05602,"401 S   BEAR SWAMP RD, MIDDLESEX, VT, 05602"
SPRINGFIELD,05156,"1211 SKITCHEWAUG TRL, SPRINGFIELD, VT, 05156"
SOUTH BURLINGTON,05403,"86 LOGWOOD ST, SOUTH BURLINGTON, VT, 05403"
PITTSFIELD,05762,"224 LOOKOUT RD, PITTSFIELD, VT, 05762"
LYNDON,05851,"97 HAPPY HILL RD, LYNDON, VT, 05851"
BURLINGTON,05408,"35 WOODLAWN RD, BURLINGTON, VT, 05408"
BURLINGTON,05401,"65 FRONT ST, BURLINGTON, VT, 05401"
EAST MONTPELIER,05651,"1002 VT ROUTE 214, EAST MONTPELIER, VT, 05651"
LYNDON,05851,"11 FAIRWAY LN, LYNDON, VT, 05851"
RUTLAND CITY,05701,"6 PREVILLE AVE, RUTLAND CITY, VT, 05701"
BRAINTREE,05060,"268 MURPHY RD, BRAINTREE, VT, 05060"
BENNINGTON,05201,"5 CASSIE LN, BENNINGTON, VT, 05201"
MORRISTOWN,05661,"643 BROOKLYN ST, MORRISTOWN, VT, 05661"
CANAAN,05903,"107 POWER HOUSE RD, CANAAN, VT, 05903"
WORCESTER,05682,"21 MILL RD, WORCESTER, VT, 05682"
BRIGHTON,05846,"524 PLEASANT ST, BRIGHTON, VT, 05846"
BRISTOL,05443,"1946 LOWER NOTCH RD, BRISTOL, VT, 05443"
BURLINGTON,05408,"84 VALADE ST, BURLINGTON, VT, 05408"
CHARLESTON,05833,"141 MUD RD, CHARLESTON, VT, 05833"
HARTLAND,05048,"42 WEBSTER RD, HARTLAND, VT, 05048"
THETFORD,05045,"106 CROSS ST, THETFORD, VT, 05045"
HINESBURG,05461,"33 FREDRIC WAY, HINESBURG, VT, 05461"
ALBURGH,05440,"123 ACADEMY ST, ALBURGH, VT, 05440"
HARTFORD,05001,"217 ATWOOD RD, HARTFORD, VT, 05001"
MANCHESTER,05255,"122 HIGH MEADOW WAY, MANCHESTER, VT, 05255"
FAIRFAX,05444,"21 BEEMAN RD, FAIRFAX, VT, 05444"
SWANTON,05488,"0 SAINT ALBANS RD, SWANTON, VT, 05488"
MENDON,05701,"103 BARBERS LOOP, MENDON, VT, 05701"
HARDWICK,05843,"83 SPRING ST, HARDWICK, VT, 05843"
LUDLOW,05149,"133 MAIN ST, LUDLOW, VT, 05149"
STAMFORD,05352,"89 MAIN RD, STAMFORD, VT, 05352"
ROCKINGHAM,05101,"2 ACORN ST, ROCKINGHAM, VT, 05101"
LYNDON,05851,"178 LYNDON HEIGHTS DR, LYNDON, VT, 05851"
CLARENDON,05777,"2569 QUARTERLINE RD, CLARENDON, VT, 05777"
PAWLET,05761,"251 SUGAR LN, PAWLET, VT, 05761"
SOUTH BURLINGTON,05403,"6 GRANDVIEW DR, SOUTH BURLINGTON, VT, 05403"
SALISBURY,05769,"1945 SMEAD RD, SALISBURY, VT, 05769"
BRIGHTON,05846,"19 DALE AVE, BRIGHTON, VT, 05846"
ESSEX TOWN,05452,"57 BIXBY HILL RD, ESSEX TOWN, VT, 05452"
CHARLOTTE,05445,"356 HALF MILE RD, CHARLOTTE, VT, 05445"
LUDLOW,05149,"1474 E  HILL RD, LUDLOW, VT, 05149"
FAIRFAX,05454,"546 GOOSE POND RD, FAIRFAX, VT, 05454"
ARLINGTON,05250,"0 RED MOUNTAIN RD, ARLINGTON, VT, 05250"
SOUTH HERO,05486,"315 WEST SHORE RD, SOUTH HERO, VT, 05486"
BROOKFIELD,05036,"4 LAMSON POND RD, BROOKFIELD, VT, 05036"
CAVENDISH,05142,"158 WHITES HILL RD, CAVENDISH, VT, 05142"
WINDSOR,05089,"8 TIMSON AVE, WINDSOR, VT, 05089"
HARTFORD,05001,"489 CAMPBELL ST, HARTFORD, VT, 05001"
STRAFFORD,05070,"170 MINE RD, STRAFFORD, VT, 05070"
STRATTON,05360,"308 W   JAMAICA RD, STRATTON, VT, 05360"
BENNINGTON,05201,"3 HAMLIN AVE, BENNINGTON, VT, 05201"
WALLINGFORD,05773,"369 CREEK RD, WALLINGFORD, VT, 05773"
VERGENNES,05491,"9 THOMAS CIR, VERGENNES, VT, 05491"
DANVILLE,05828,"651 TRESTLE RD, DANVILLE, VT, 05828"
WALDEN,05873,"126 BUTLER RD, WALDEN, VT, 05873"
WAITSFIELD,05673,"7189 MAIN ST, WAITSFIELD, VT, 05673"
BURLINGTON,05401,"196 PEARL ST, BURLINGTON, VT, 05401"
NORWICH,05055,"261 BEAVER MEADOW RD, NORWICH, VT, 05055"
NORTH HERO,05474,"583 LAKEVIEW DR, NORTH HERO, VT, 05474"
ELMORE,05680,"1508 BROWN HILL RD, ELMORE, VT, 05680"
BARRE CITY,05641,"18 ORANGE ST, BARRE CITY, VT, 05641"
DERBY,05855,"3909 DARLING HILL RD, DERBY, VT, 05855"
DOVER,05356,"29 MOUNTAINVIEW LOOP, DOVER, VT, 05356"
BARRE CITY,05641,"84 ORANGE ST, BARRE CITY, VT, 05641"
COLCHESTER,05446,"68 BROOKE LN, COLCHESTER, VT, 05446"
BRATTLEBORO,05301,"0 MAPLE ST, BRATTLEBORO, VT, 05301"
BURKE,05871,"610 GASKELL HILL RD, BURKE, VT, 05871"
NORTON,05907,"4600 HURRICANE BROOK RD, NORTON, VT, 05907"
BRUNSWICK,05905,"0 DENNIS POND RD, BRUNSWICK, VT, 05905"
BURLINGTON,05408,"170 CURTIS AVE, BURLINGTON, VT, 05408"
LONDONDERRY,05155,"3432 WINHALL HOLLOW RD, LONDONDERRY, VT, 05155"
CAMBRIDGE,05464,"293 TANNER RD, CAMBRIDGE, VT, 05464"
RANDOLPH,05060,"6 WIGGETT ST, RANDOLPH, VT, 05060"
WILMINGTON,05363,"91 HAPPY HAVEN RD, WILMINGTON, VT, 05363"
FAIR HAVEN,05743,"19 S  MAIN ST, FAIR HAVEN, VT, 05743"
FERRISBURGH,05491,"426 THENDARA RD, FERRISBURGH, VT, 05491"
WOLCOTT,05680,"1603 MARSH RD, WOLCOTT, VT, 05680"
CAVENDISH,05153,"66 PARKER AVE, CAVENDISH, VT, 05153"
WOODSTOCK,05091,"10 RIVER ST, WOODSTOCK, VT, 05091"
WOODSTOCK,05091,"136 WILLOW BROOK RD, WOODSTOCK, VT, 05091"
BRISTOL,05443,"136 NORTH ST, BRISTOL, VT, 05443"
MANCHESTER,05255,"171 PEACE ST, MANCHESTER, VT, 05255"
EAST MONTPELIER,05651,"54 TAY CON DR, EAST MONTPELIER, VT, 05651"
SPRINGFIELD,05156,"53 N   MAIN ST, SPRINGFIELD, VT, 05156"
WEATHERSFIELD,05089,"301 VT ROUTE 131, WEATHERSFIELD, VT, 05089"
PITTSFORD,05744,"8018 WHIPPLE HOLLOW RD, PITTSFORD, VT, 05744"
MONKTON,05743,"1639 MONKTON RD, MONKTON, VT, 05743"
NORWICH,05055,"39 PATTRELL RD, NORWICH, VT, 05055"
CHARLESTON,05872,"3668 CHILAFOUX RD, CHARLESTON, VT, 05872"
HUBBARDTON,05735,"6826 MONUMENT HILL RD, HUBBARDTON, VT, 05735"
CALAIS,05682,"705 WORCESTER RD, CALAIS, VT, 05682"
SWANTON,05488,"10 PLATT ST, SWANTON, VT, 05488"
MONTPELIER,05602,"351 MURRAY HILL DR, MONTPELIER, VT, 05602"
RUTLAND CITY,05701,"4 SCALE AVE, RUTLAND CITY, VT, 05701"
PROCTOR,05765,"16 GARDEN ST, PROCTOR, VT, 05765"
PLYMOUTH,05056,"385 MESSER HILL RD, PLYMOUTH, VT, 05056"
BURLINGTON,05401,"30 S   MEADOW DR, BURLINGTON, VT, 05401"
RUTLAND TOWN,05736,"996 VT ROUTE 3, RUTLAND TOWN, VT, 05736"
RUPERT,05776,"218 SANDGATE RD, RUPERT, VT, 05776"
NEWFANE,05362,"88 DUKE RD, NEWFANE, VT, 05362"
MIDDLEBURY,05753,"762 MUNSON RD, MIDDLEBURY, VT, 05753"
PLYMOUTH,05056,"745 DIX HILL RD, PLYMOUTH, VT, 05056"
CORINTH,05040,"885 PAGE HILL RD, CORINTH, VT, 05040"
SOUTH BURLINGTON,05403,"11 YANDOW DR, SOUTH BURLINGTON, VT, 05403"
WINHALL,05340,"9 OLD RIDGE RD, WINHALL, VT, 05340"
SPRINGFIELD,05156,"63 LITCHFIELD ST, SPRINGFIELD, VT, 05156"
CASTLETON,05743,"67 YELLOW FINCH LN, CASTLETON, VT, 05743"
BRATTLEBORO,05301,"0 UPPER DUMMERSTON RD, BRATTLEBORO, VT, 05301"
WEST FAIRLEE,05045,"49 GEORGES WAY, WEST FAIRLEE, VT, 05045"
FAIRFAX,05454,"0 MAIN ST, FAIRFAX, VT, 05454"
SHELDON,05483,"197 PINE HILL DR, SHELDON, VT, 05483"
CABOT,05647,"2689 US ROUTE 2, CABOT, VT, 05647"
READING,05062,"218 FOX RUN DR, READING, VT, 05062"
CHESTER,05143,"198 PECK RD, CHESTER, VT, 05143"
SAINT ALBANS CITY,05478,"311 LAKE ST, SAINT ALBANS CITY, VT, 05478"
RUTLAND CITY,05701,"8 SARGENT AVE, RUTLAND CITY, VT, 05701"
CHARLOTTE,05445,"192 VALLEY VIEW DR, CHARLOTTE, VT, 05445"
HINESBURG,05461,"2871 TEXAS HILL RD, HINESBURG, VT, 05461"
ALBURGH,05440,"164 GOOSE PT, ALBURGH, VT, 05440"
RANDOLPH,05061,"6264 INTERSTATE 89  N, RANDOLPH, VT, 05061"
LYNDON,05851,"729 VERMONT DR, LYNDON, VT, 05851"
BRATTLEBORO,05301,"175 WANTASTIQUET DR, BRATTLEBORO, VT, 05301"
BRATTLEBORO,05301,"815 CANAL ST, BRATTLEBORO, VT, 05301"
WARRENS GORE,05907,"808 HURRICANE BROOK RD, WARRENS GORE, VT, 05907"
HINESBURG,05461,"274 ENOS RD, HINESBURG, VT, 05461"
WINHALL,05340,"52 BENSON FULLER DR, WINHALL, VT, 05340"
SUTTON,05867,"822 KING GEORGE FARM RD, SUTTON, VT, 05867"
NEW HAVEN,05472,"71 SOUTH ST, NEW HAVEN, VT, 05472"
SAINT ALBANS CITY,05478,"20 ISHAM AVE, SAINT ALBANS CITY, VT, 05478"
ESSEX TOWN,05452,"33 TANGLEWOOD DR, ESSEX TOWN, VT, 05452"
GROTON,05046,"293 LITTLE DEER DR, GROTON, VT, 05046"
ESSEX TOWN,05452,"20 CLAIRE DR, ESSEX TOWN, VT, 05452"
WALLINGFORD,05742,"171 HAWKINS RD, WALLINGFORD, VT, 05742"
HARTFORD,05091,"1971 HILLSIDE RD, HARTFORD, VT, 05091"
SWANTON,05478,"19 BUSHEY RD, SWANTON, VT, 05478"
ALBURGH,05440,"365 S   MAIN ST, ALBURGH, VT, 05440"
CAMBRIDGE,05656,"1213 HOGBACK RD, CAMBRIDGE, VT, 05656"
MILTON,05468,"17 PEP PL, MILTON, VT, 05468"
CAVENDISH,05153,"73 DEPOT ST, CAVENDISH, VT, 05153"
SHREWSBURY,05738,"401 BUTTON HILL RD, SHREWSBURY, VT, 05738"
NORTH HERO,05474,"611 BOW AND ARROW PT, NORTH HERO, VT, 05474"
KILLINGTON,05751,"2319 US ROUTE 4, KILLINGTON, VT, 05751"
POULTNEY,05764,"1932 LEWIS RD, POULTNEY, VT, 05764"
BARRE CITY,05641,"59 FRANKLIN ST, BARRE CITY, VT, 05641"
SALISBURY,05769,"0 KEEWAYDIN WAY, SALISBURY, VT, 05769"
LUDLOW,05149,"391 ELLISONS LAKE RD, LUDLOW, VT, 05149"
SHARON,05065,"56 ALDRICH FARM RD, SHARON, VT, 05065"
DERBY,05829,"101 CHARBO UNKNOWN 7, DERBY, VT, 05829"
POWNAL,05201,"1591 CARPENTER HILL RD, POWNAL, VT, 05201"
VERGENNES,05491,"100 S   WATER ST, VERGENNES, VT, 05491"
WASHINGTON,05675,"272 W   CORINTH RD, WASHINGTON, VT, 05675"
RUTLAND TOWN,05701,"396 TOWN LINE RD, RUTLAND TOWN, VT, 05701"
BRATTLEBORO,05301,"144 CONNECTICUT RIVER DR, BRATTLEBORO, VT, 05301"
FAYSTON,05660,"3148 N   FAYSTON RD, FAYSTON, VT, 05660"
WOODSTOCK,05091,"0 KING FARM RD, WOODSTOCK, VT, 05091"
ORLEANS,05860,"30 NORTH AVE, ORLEANS, VT, 05860"
READSBORO,05350,"69 GLEN AVE, READSBORO, VT, 05350"
HARTFORD,05001,"40 MERCY STRONG LN, HARTFORD, VT, 05001"
NEWPORT CITY,05855,"97 BLANCHARD AVE, NEWPORT CITY, VT, 05855"
HARTLAND,05089,"11 SLEEPER RD, HARTLAND, VT, 05089"
IRASBURG,05845,"130 PARK AVE, IRASBURG, VT, 05845"
WILMINGTON,05363,"93 COUNTRY CLUB RD, WILMINGTON, VT, 05363"
MARLBORO,05301,"300 NORTH POND RD, MARLBORO, VT, 05301"
ALBURGH,05440,"0 ALBURGH SPRINGS RD, ALBURGH, VT, 05440"
MARSHFIELD,05658,"3838 VT ROUTE 232, MARSHFIELD, VT, 05658"
